Unnamed: 0,Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
8239,192.168.10.5-23.194.140.15-49494-443-6,192.168.10.5,49494,23.194.140.15,443,6,03/07/2017 09:21:53,91468725,11,11,888.0,9947.0,511.0,0.0,80.72727272727272,157.87469139104653,3671.0,0.0,904.2727272727273,1119.848212117079,118.45578912355015,0.24051936877878202,4355653.571428572,13517559.435903056,45010772.0,2.0,91445652.0,9144565.2,18911272.571943626,45026480.0,158.0,91442013.0,9144201.3,18918074.10185596,45033667.0,43.0,0,0,0,0,232,256,0.12025968438939098,0.12025968438939098,0.0,3671.0,471.08695652173935,872.6163331167568,761459.2648221345,0,0,0,1,0,0,0,0,1.0,492.5,80.72727272727273,904.2727272727273,232,0,0,0,0,0,0,11,888,11,9947,8192,980,10,20,715647.5,979699.9808678677,1408400.0,22895.0,45007178.5,5081.9764363877175,45010772.0,45003585.0,BENIGN
8240,192.168.10.5-23.194.140.15-49494-443-6,192.168.10.5,49494,23.194.140.15,443,6,03/07/2017 09:24:08,274,1,1,31.0,6.0,31.0,31.0,31.0,0.0,6.0,6.0,6.0,0.0,135036.49635036496,7299.270072992701,274.0,0.0,274.0,274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,20,20,3649.6350364963505,3649.6350364963505,6.0,31.0,22.666666666666664,14.433756729740644,208.3333333333333,0,1,0,0,1,0,0,0,1.0,34.0,31.0,6.0,20,0,0,0,0,0,0,1,31,1,6,980,980,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
8253,192.168.10.5-23.194.140.15-49492-443-6,192.168.10.5,49492,23.194.140.15,443,6,03/07/2017 09:21:37,107297131,29,34,1923.0,52095.0,619.0,0.0,66.31034482758622,153.7363474654569,4380.0,0.0,1532.2058823529408,996.9532003061694,503.4430976537481,0.5871545624085699,1730598.8870967743,8146124.036626295,45010486.0,3.0,107274268.0,3831223.857142857,11901880.419534922,45026451.0,90.0,107274192.0,3250733.0909090918,11025343.936774436,45033494.0,47.0,0,0,0,0,592,716,0.27027749698172265,0.3168770654268473,0.0,4380.0,844.0312500000001,1037.5175954713725,1076442.7609126987,0,0,0,1,0,0,0,0,1.0,857.4285714285713,66.3103448275862,1532.2058823529412,592,0,0,0,0,0,0,29,1923,34,52095,8192,1063,28,20,1441611.0,2172380.719441001,3942524.0,22888.0,34316478.333333336,18516569.444874946,45010486.0,12935386.0,BENIGN
8282,192.168.10.5-65.55.252.93-49501-443-6,192.168.10.5,49501,65.55.252.93,443,6,03/07/2017 09:23:11,60412657,9,7,3352.0,4254.0,2741.0,0.0,372.4444444444445,893.0389284783603,1460.0,0.0,607.7142857142858,651.6263536428718,125.9007694364444,0.2648451631584421,4027510.466666667,15469448.0153022,59946068.0,37.0,60412657.0,7551582.125,21170616.437878165,59946068.0,1574.0,328411.0,54735.16666666667,62031.522645882775,139451.0,49.0,0,0,0,0,192,152,0.14897540427662367,0.1158697588818184,0.0,2741.0,447.4117647058823,764.7910710468193,584905.3823529411,0,0,0,1,0,0,0,0,0.0,475.375,372.4444444444445,607.7142857142858,192,0,0,0,0,0,0,9,3352,7,4254,8192,508,8,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
8283,192.168.10.5-52.84.142.16-49470-443-6,192.168.10.5,49470,52.84.142.16,443,6,03/07/2017 09:23:27,44930988,2,2,12.0,46.0,6.0,6.0,6.0,0.0,46.0,0.0,23.0,32.526911934581186,1.2908685649200502,0.0890254182703483,14976996.0,25921665.095437504,44908754.0,227.0,44930988.0,44930988.0,0.0,44930988.0,44930988.0,44908754.0,44908754.0,0.0,44908754.0,44908754.0,0,0,0,0,40,52,0.04451270913517415,0.04451270913517415,0.0,46.0,12.8,18.74033084019597,351.2,0,0,0,0,1,0,0,0,1.0,16.0,6.0,23.0,40,0,0,0,0,0,0,2,12,2,46,251,132,1,20,22007.0,0.0,22007.0,22007.0,44908754.0,0.0,44908754.0,44908754.0,BENIGN
8323,192.168.10.5-23.194.140.15-49494-443-6,192.168.10.5,49494,23.194.140.15,443,6,03/07/2017 09:24:08,8987038,2,0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.335256399271929,0.2225427332119882,8987038.0,0.0,8987038.0,8987038.0,8987038.0,8987038.0,0.0,8987038.0,8987038.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.2225427332119882,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
8374,192.168.10.5-199.16.156.75-49385-443-6,192.168.10.5,49385,199.16.156.75,443,6,03/07/2017 09:22:06,90185492,3,3,18.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.19958864337070978,0.06652954779023659,18037098.4,24638023.646936513,45054621.0,40589.0,90144903.0,45072451.5,46572.17392928958,45105383.0,45039520.0,90144735.0,45072367.5,32304.173298507423,45095210.0,45049525.0,0,0,0,0,60,96,0.033264773895118296,0.033264773895118296,0.0,6.0,3.428571428571429,3.2071349029490928,10.285714285714286,0,0,0,0,1,0,0,0,1.0,4.0,6.0,0.0,60,0,0,0,0,0,0,3,18,3,0,256,123,2,20,45759.5,7074.6033457714075,50762.0,40757.0,45026692.0,39497.57058351817,45054621.0,44998763.0,BENIGN
8378,151.101.210.2-192.168.10.5-443-49399-6,192.168.10.5,49399,151.101.210.2,443,6,03/07/2017 09:22:06,90071357,3,3,18.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.1998415545132733,0.06661385150442442,18014271.4,24634943.13882535,45001840.0,23423.0,90047934.0,45023967.0,1895.0461735799474,45025307.0,45022627.0,90047890.0,45023945.0,1927.5730855145289,45025308.0,45022582.0,0,0,0,0,60,96,0.03330692575221221,0.03330692575221221,0.0,6.0,3.428571428571429,3.2071349029490928,10.285714285714286,0,0,0,0,1,0,0,0,1.0,4.0,6.0,0.0,60,0,0,0,0,0,0,3,18,3,0,256,62,2,20,23467.5,0.7071067811865476,23468.0,23467.0,45000499.5,1895.7532803611332,45001840.0,44999159.0,BENIGN
8399,192.168.10.5-199.16.156.232-49402-443-6,192.168.10.5,49402,199.16.156.232,443,6,03/07/2017 09:22:07,90197312,3,3,18.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.19956248807059795,0.06652082935686598,18039462.4,24642395.85167172,45050439.0,43119.0,90154193.0,45077096.5,23478.06645573694,45093698.0,45060495.0,90154081.0,45077040.5,23359.272516497596,45093558.0,45060523.0,0,0,0,0,60,96,0.03326041467843298,0.03326041467843298,0.0,6.0,3.428571428571429,3.2071349029490928,10.285714285714286,0,0,0,0,1,0,0,0,1.0,4.0,6.0,0.0,60,0,0,0,0,0,0,3,18,3,0,251,127,2,20,43245.0,19.798989873223327,43259.0,43231.0,45033851.5,23458.267465863715,45050439.0,45017264.0,BENIGN
8601,192.168.10.5-104.154.73.75-49504-443-6,192.168.10.5,49504,104.154.73.75,443,6,03/07/2017 09:24:17,11939907,8,6,369.0,6134.0,213.0,0.0,46.125,79.6464284913553,2840.0,0.0,1022.3333333333336,1133.7508838658812,544.6441081995027,1.1725384460699735,918454.3846153844,3262839.129755085,11777646.0,21.0,11939907.0,1705701.0,4441388.338266163,11777646.0,175.0,98406.0,19681.2,25852.301313422755,49741.0,153.0,0,0,0,0,172,132,0.6700219691828421,0.5025164768871315,0.0,2840.0,433.5333333333333,842.6194588193132,710007.5523809523,0,0,0,1,0,0,0,0,0.0,464.5,46.125,1022.3333333333336,172,0,0,0,0,0,0,8,369,6,6134,8192,58,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
8640,192.168.10.5-23.194.140.15-49496-443-6,192.168.10.5,49496,23.194.140.15,443,6,03/07/2017 09:21:54,111909703,21,25,1491.0,37885.0,517.0,0.0,71.00000000000001,159.15872580540469,3309.0,0.0,1515.4000000000005,1061.174506541376,351.8551023229863,0.41104568028386246,2486882.2888888884,9817288.70366173,44996372.0,0.0,111886775.0,5594338.75,14318023.260497876,45019194.0,129.0,111885102.0,4661879.25,13198886.664736273,45021985.0,48.0,0,0,0,0,432,536,0.18765128882524154,0.2233943914586209,0.0,3309.0,837.7872340425532,1063.8414996395031,1131758.7363552265,0,0,0,1,0,0,0,0,1.0,856.0,71.0,1515.4,432,0,0,0,0,0,0,21,1491,25,37885,8192,1013,20,20,58341.0,30842.49942854826,78350.0,22822.0,37237250.66666666,13400465.066496955,44996372.0,21763748.0,BENIGN
8641,192.168.10.5-52.84.145.232-49443-443-6,192.168.10.5,49443,52.84.145.232,443,6,03/07/2017 09:23:16,74987787,2,4,12.0,37.0,6.0,6.0,6.0,0.0,31.0,0.0,9.25,14.773286702694158,0.6534397394605072,0.08001302932169475,14997557.4,21195573.60480325,45000387.0,3.0,45022375.0,45022375.0,0.0,45022375.0,45022375.0,74965799.0,24988599.666666664,22916511.57176878,45022396.0,3.0,0,0,0,0,40,104,0.02667100977389825,0.0533420195477965,0.0,31.0,7.857142857142858,10.58975245899814,112.14285714285715,0,0,0,0,1,0,0,0,2.0,9.166666666666666,6.0,9.25,40,0,0,0,0,0,0,2,12,4,37,256,148,1,20,21998.5,14.849242404917495,22009.0,21988.0,37471893.5,10646897.61193769,45000387.0,29943400.0,BENIGN
8642,192.168.10.5-52.84.145.232-49486-443-6,192.168.10.5,49486,52.84.145.232,443,6,03/07/2017 09:24:01,29966020,1,3,6.0,37.0,6.0,6.0,6.0,0.0,31.0,0.0,12.333333333333336,16.441816606851365,1.4349586631791609,0.1334845268073638,9988673.333333332,17281794.743069958,29943967.0,47.0,0.0,0.0,0.0,0.0,0.0,29944014.0,14972007.0,21173548.887307484,29943967.0,47.0,0,0,0,0,20,72,0.03337113170184095,0.10011339510552283,0.0,31.0,9.8,12.13260071048248,147.2,0,0,0,0,1,0,0,0,3.0,12.25,6.0,12.333333333333336,20,0,0,0,0,0,0,1,6,3,37,428,144,0,20,22006.0,0.0,22006.0,22006.0,29943967.0,0.0,29943967.0,29943967.0,BENIGN
8769,192.168.10.5-104.154.73.75-49503-443-6,192.168.10.5,49503,104.154.73.75,443,6,03/07/2017 09:24:17,19246098,11,11,1197.0,6835.0,421.0,0.0,108.8181818181818,164.0876705799788,1594.0,0.0,621.3636363636365,681.8426904685966,417.33134685274905,1.143088848451255,916480.857142857,3280004.2066679318,14971117.0,1.0,4274977.0,427497.7,872533.0047152053,2606849.0,1.0,19199218.0,1919921.8,4682647.622015367,15000506.0,4.0,0,0,0,0,232,232,0.5715444242256275,0.5715444242256275,0.0,1594.0,349.2173913043478,543.1684785105176,295031.99604743073,0,0,0,1,0,0,0,0,1.0,365.09090909090907,108.8181818181818,621.3636363636364,232,0,0,0,0,0,0,11,1197,11,6835,8192,62,10,20,4274977.0,0.0,4274977.0,4274977.0,14971117.0,0.0,14971117.0,14971117.0,BENIGN
8893,192.168.10.5-52.84.145.232-49443-443-6,192.168.10.5,49443,52.84.145.232,443,6,03/07/2017 09:24:31,9037248,2,0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.3278378550638426,0.22130630917730706,9037248.0,0.0,9037248.0,9037248.0,9037248.0,9037248.0,0.0,9037248.0,9037248.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.22130630917730704,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
8894,192.168.10.5-52.84.145.232-49486-443-6,192.168.10.5,49486,52.84.145.232,443,6,03/07/2017 09:24:31,9036764,2,0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.3279089727251923,0.22131816212086539,9036764.0,0.0,9036764.0,9036764.0,9036764.0,9036764.0,0.0,9036764.0,9036764.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.22131816212086536,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,428,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
8895,192.168.10.5-104.154.73.75-49503-443-6,192.168.10.5,49503,104.154.73.75,443,6,03/07/2017 09:24:37,3697912,2,0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3.245074517727842,0.5408457529546403,3697912.0,0.0,3697912.0,3697912.0,3697912.0,3697912.0,0.0,3697912.0,3697912.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.5408457529546403,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
9299,173.194.206.109-192.168.10.5-465-49505-6,192.168.10.5,49505,173.194.206.109,465,6,03/07/2017 09:24:47,3131453,16,24,1380.0,4574.0,362.0,0.0,86.25000000000001,86.4557690382776,1430.0,0.0,190.5833333333333,409.20622170741484,1901.353780497424,12.773622979492268,80293.66666666669,248130.06441140306,1423961.0,33.0,3081127.0,205408.46666666667,390838.46052902116,1473865.0,2716.0,3081795.0,133991.08695652176,316569.6947146384,1423961.0,49.0,0,0,0,0,332,492,5.109449191796907,7.66417378769536,0.0,1430.0,145.2195121951219,319.74908226569795,102239.47560975607,0,0,0,1,0,0,0,0,1.0,148.85,86.25,190.5833333333333,332,0,0,0,0,0,0,16,1380,24,4574,8192,176,15,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
9300,173.194.206.109-192.168.10.5-465-49505-6,192.168.10.5,49505,173.194.206.109,465,6,03/07/2017 09:24:50,20,3,0,49.0,0.0,37.0,6.0,16.333333333333332,17.8978583448784,0.0,0.0,0.0,0.0,2450000.0,150000.0,10.0,9.899494936611664,17.0,3.0,20.0,10.0,9.899494936611664,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,0,150000.0,0.0,6.0,37.0,13.750000000000002,15.500000000000002,240.25000000000003,0,0,0,0,1,0,0,0,0.0,18.33333333333333,16.333333333333332,0.0,60,0,0,0,0,0,0,3,49,0,0,255,-1,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
9522,172.217.12.162-192.168.10.5-443-49452-6,192.168.10.5,49452,172.217.12.162,443,6,03/07/2017 09:23:16,104841991,3,5,18.0,61.0,6.0,6.0,6.0,0.0,55.0,0.0,12.2,24.066574330386118,0.7535148774502003,0.07630530404558991,14977427.285714285,21201730.0390401,45002842.0,4.0,90077150.0,45038575.0,1035.2043276571055,45039307.0,45037843.0,104805526.0,26201381.5,22566949.74323543,45039030.0,4.0,0,0,0,0,60,136,0.028614489017096213,0.047690815028493684,0.0,55.0,9.444444444444443,17.328524974093373,300.27777777777777,0,0,0,0,1,0,0,0,1.0,10.625,6.0,12.2,60,0,0,0,0,0,0,3,18,5,61,258,351,2,20,36261.66666666666,178.30404743957249,36465.0,36132.0,34911067.333333336,17478438.499125324,45002842.0,14728705.0,BENIGN
9523,172.217.12.162-192.168.10.5-443-49452-6,192.168.10.5,49452,172.217.12.162,443,6,03/07/2017 09:25:01,112,2,0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,107142.85714285714,17857.14285714286,112.0,0.0,112.0,112.0,112.0,112.0,0.0,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,17857.14285714286,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,258,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
9688,192.168.10.5-23.217.49.37-49435-443-6,192.168.10.5,49435,23.217.49.37,443,6,03/07/2017 09:22:57,90157204,3,3,18.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.1996512669137344,0.06655042230457812,18031440.8,24645576.12228737,45061152.0,32850.0,90124338.0,45062169.0,45056.844097206806,45094029.0,45030309.0,90124327.0,45062163.5,45026.43850561577,45094002.0,45030325.0,0,0,0,0,60,96,0.03327521115228906,0.03327521115228906,0.0,6.0,3.428571428571429,3.2071349029490928,10.285714285714286,0,0,0,0,1,0,0,0,1.0,4.0,6.0,0.0,60,0,0,0,0,0,0,3,18,3,0,251,1048,2,20,32863.5,19.091883092036785,32877.0,32850.0,45029305.5,45037.752214114764,45061152.0,44997459.0,BENIGN
9719,172.217.3.98-192.168.10.5-443-49478-6,192.168.10.5,49478,172.217.3.98,443,6,03/07/2017 09:23:30,104849021,3,5,18.0,61.0,6.0,6.0,6.0,0.0,55.0,0.0,12.2,24.066574330386118,0.7534643551893537,0.07630018786727633,14978431.57142857,21200597.12407991,45004059.0,3.0,90071172.0,45035586.0,6075.4614639548145,45039882.0,45031290.0,104812956.0,26203239.0,22563070.40859364,45039913.0,3.0,0,0,0,0,60,136,0.028612570450228626,0.0476876174170477,0.0,55.0,9.444444444444443,17.328524974093373,300.27777777777777,0,0,0,0,1,0,0,0,1.0,10.625,6.0,12.2,60,0,0,0,0,0,0,3,18,5,61,256,351,2,20,35914.0,131.68523075880606,36065.0,35823.0,34913758.666666664,17469262.930951674,45004059.0,14741992.0,BENIGN
9720,172.217.3.98-192.168.10.5-443-49478-6,192.168.10.5,49478,172.217.3.98,443,6,03/07/2017 09:25:15,117,2,0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,102564.10256410256,17094.017094017094,117.0,0.0,117.0,117.0,117.0,117.0,0.0,117.0,117.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,17094.017094017094,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
9737,172.217.12.161-192.168.10.5-443-49482-6,192.168.10.5,49482,172.217.12.161,443,6,03/07/2017 09:23:32,104854366,3,5,18.0,61.0,6.0,6.0,6.0,0.0,55.0,0.0,12.2,24.066574330386118,0.7534259469939478,0.07629629842976686,14979195.142857142,21201360.21143999,45006051.0,3.0,90075953.0,45037976.5,6250.116838907894,45042396.0,45033557.0,104817910.0,26204477.5,22564356.945378885,45042264.0,3.0,0,0,0,0,60,136,0.028611111911162574,0.04768518651860429,0.0,55.0,9.444444444444443,17.328524974093373,300.27777777777777,0,0,0,0,1,0,0,0,1.0,10.625,6.0,12.2,60,0,0,0,0,0,0,3,18,5,61,256,351,2,20,36338.0,121.65114056185415,36456.0,36213.0,34915116.333333336,17470261.184295595,45006051.0,14742197.0,BENIGN
9738,172.217.12.161-192.168.10.5-443-49482-6,192.168.10.5,49482,172.217.12.161,443,6,03/07/2017 09:25:17,53,2,0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,226415.09433962265,37735.84905660377,53.0,0.0,53.0,53.0,53.0,53.0,0.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,37735.84905660377,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
9777,192.168.10.3-192.168.10.5-123-123-17,192.168.10.5,123,192.168.10.3,123,17,03/07/2017 09:23:14,107,2,2,96.0,96.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,1794392.523364486,37383.17757009346,35.66666666666667,56.58032638058332,101.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,64,64,18691.58878504673,18691.58878504673,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,60.0,48.0,48.0,64,0,0,0,0,0,0,2,96,2,96,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
9786,192.168.10.5-43.251.41.28-49254-443-6,192.168.10.5,49254,43.251.41.28,443,6,03/07/2017 09:23:24,109281658,22,22,6853.0,7590.0,617.0,6.0,311.5,312.6892189044061,684.0,6.0,345.0,346.9775620575897,132.16307534426318,0.40262932321176903,2541433.906976744,4497322.896437892,10723422.0,1709.0,109281658.0,5203888.476190477,5285893.039442264,10723422.0,281950.0,109003463.0,5190641.095238093,5577843.525822913,11006553.0,1709.0,1,0,0,0,440,440,0.2013146616058845,0.2013146616058845,6.0,684.0,334.66666666666663,325.97392533759506,106259.0,0,1,0,0,1,0,0,0,1.0,342.27272727272725,311.5,345.0,440,0,0,0,0,0,0,22,6853,22,7590,62872,52334,21,20,288053.9,7477.985504874364,307796.0,282084.0,10611916.9,227379.44563093965,10723422.0,10038836.0,BENIGN
9824,192.168.10.5-23.194.181.29-49446-443-6,192.168.10.5,49446,23.194.181.29,443,6,03/07/2017 09:23:15,90080889,3,3,18.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.19982040807789986,0.06660680269263329,18016177.8,24638042.68021265,45010974.0,23070.0,90057765.0,45028882.5,7331.990214123311,45034067.0,45023698.0,90057819.0,45028909.5,7337.647068372804,45034098.0,45023721.0,0,0,0,0,60,96,0.033303401346316645,0.033303401346316645,0.0,6.0,3.428571428571429,3.2071349029490928,10.285714285714286,0,0,0,0,1,0,0,0,1.0,4.0,6.0,0.0,60,0,0,0,0,0,0,3,18,3,0,256,980,2,20,23081.5,16.263455967290593,23093.0,23070.0,45005801.0,7315.726758156021,45010974.0,45000628.0,BENIGN
9828,192.168.10.5-23.12.36.193-49449-443-6,192.168.10.5,49449,23.12.36.193,443,6,03/07/2017 09:23:16,90099180,3,3,18.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.19977984261343998,0.06659328087114666,18019836.0,24629137.17837508,45000598.0,33159.0,90065858.0,45032929.0,1170.9688296449224,45033757.0,45032101.0,90065889.0,45032944.5,1379.5653300949546,45033920.0,45031969.0,0,0,0,0,60,96,0.03329664043557333,0.03329664043557333,0.0,6.0,3.428571428571429,3.2071349029490928,10.285714285714286,0,0,0,0,1,0,0,0,1.0,4.0,6.0,0.0,60,0,0,0,0,0,0,3,18,3,0,254,984,2,20,33225.0,93.33809511662427,33291.0,33159.0,44999704.0,1264.306924761547,45000598.0,44998810.0,BENIGN
9885,151.101.0.114-192.168.10.5-443-49459-6,192.168.10.5,49459,151.101.0.114,443,6,03/07/2017 09:23:19,90048803,3,3,18.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.1998916076652346,0.06663053588841153,18009760.6,24640170.49732726,45002329.0,15033.0,90033706.0,45016853.0,719.8347032479054,45017362.0,45016344.0,90033560.0,45016780.0,913.5819612930194,45017426.0,45016134.0,0,0,0,0,60,96,0.033315267944205765,0.033315267944205765,0.0,6.0,3.428571428571429,3.2071349029490928,10.285714285714286,0,0,0,0,1,0,0,0,1.0,4.0,6.0,0.0,60,0,0,0,0,0,0,3,18,3,0,256,62,2,20,15138.0,148.49242404917499,15243.0,15033.0,45001715.0,868.3271272970802,45002329.0,45001101.0,BENIGN
9886,192.168.10.5-63.140.62.205-49450-443-6,192.168.10.5,49450,63.140.62.205,443,6,03/07/2017 09:23:19,90261738,3,3,18.0,18.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,0.398840093240837,0.06647334887347284,18052347.6,24599803.34169284,45000348.0,87111.0,90174627.0,45087313.5,301.9345955666558,45087527.0,45087100.0,90174454.0,45087227.0,328.09754647055803,45087459.0,45086995.0,0,0,0,0,60,60,0.03323667443673642,0.03323667443673642,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,7.0,6.0,6.0,60,0,0,0,0,0,0,3,18,3,18,63184,6609,2,20,87231.5,74.24621202458749,87284.0,87179.0,45000082.0,376.1808075912433,45000348.0,44999816.0,BENIGN
9966,172.217.11.2-192.168.10.5-443-49493-6,192.168.10.5,49493,172.217.11.2,443,6,03/07/2017 09:23:53,104907424,3,5,18.0,61.0,6.0,6.0,6.0,0.0,55.0,0.0,12.2,24.066574330386118,0.7530448941344704,0.07625771079842737,14986774.857142854,21204970.141198765,45013988.0,3.0,90092816.0,45046408.0,5999.093931586669,45050650.0,45042166.0,104870557.0,26217639.25,22562999.57424394,45050623.0,3.0,0,0,0,0,60,136,0.028596641549410263,0.04766106924901711,0.0,55.0,9.444444444444443,17.328524974093373,300.27777777777777,0,0,0,0,1,0,0,0,1.0,10.625,6.0,12.2,60,0,0,0,0,0,0,3,18,5,61,256,360,2,20,36721.333333333336,126.87132589097244,36867.0,36635.0,34932419.0,17454265.373967506,45013988.0,14777970.0,BENIGN
9967,172.217.11.2-192.168.10.5-443-49493-6,192.168.10.5,49493,172.217.11.2,443,6,03/07/2017 09:25:37,129,2,0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,93023.2558139535,15503.87596899225,129.0,0.0,129.0,129.0,129.0,129.0,0.0,129.0,129.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,15503.875968992252,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
